Date,Close,High,Low,Open,Volume
2025-07-16,98.38999938964844,98.91000366210938,97.70999908447266,98.58000183105467,0
2025-07-17,98.7300033569336,98.9499969482422,98.33999633789062,98.3499984741211,0
2025-07-18,98.4800033569336,98.58000183105467,98.0999984741211,98.48999786376952,0
2025-07-21,97.8499984741211,98.51000213623048,97.6999969482422,98.36000061035156,0
2025-07-22,97.38999938964844,97.98999786376952,97.30999755859376,97.87000274658205,0
2025-07-23,97.20999908447266,97.61000061035156,97.19000244140624,97.47000122070312,0
2025-07-24,97.37999725341795,97.5500030517578,97.11000061035156,97.18000030517578,0
2025-07-25,97.6500015258789,97.91000366210938,97.43000030517578,97.4499969482422,0
2025-07-28,98.66000366210938,98.69000244140624,97.48999786376952,97.58000183105467,0
2025-07-29,98.91000366210938,99.13999938964844,98.58000183105467,98.63999938964844,0
2025-07-30,99.94000244140624,99.9800033569336,98.6999969482422,98.91999816894533,0
2025-07-31,100.02999877929688,100.0999984741211,99.5199966430664,99.8000030517578,0
2025-08-01,98.69000244140624,100.26000213623048,98.61000061035156,100.01000213623048,0
2025-08-04,98.77999877929688,98.9800033569336,98.58999633789062,98.6500015258789,0
2025-08-05,98.77999877929688,99.06999969482422,98.58999633789062,98.62000274658205,0
2025-08-06,98.18000030517578,98.83999633789062,98.12999725341795,98.75,0
2025-08-07,98.4000015258789,98.47000122070312,97.9499969482422,98.19000244140624,0
2025-08-08,98.18000030517578,98.3499984741211,97.95999908447266,97.9800033569336,0
2025-08-11,98.5199966430664,99.31999969482422,98.02999877929688,98.23999786376952,0
2025-08-12,98.0999984741211,98.62000274658205,97.9000015258789,98.51000213623048,0
2025-08-13,97.83999633789062,98.12999725341795,97.62999725341795,98.04000091552734,0
2025-08-14,98.25,98.31999969482422,97.62999725341795,97.75,0
2025-08-15,97.8499984741211,98.20999908447266,97.7300033569336,98.18000030517578,0
2025-08-18,98.14800262451172,98.18599700927734,97.7750015258789,97.79199981689452,0
2025-08-19,98.2699966430664,98.31700134277344,97.94000244140624,98.14900207519533,0
2025-08-20,98.22599792480467,98.44100189208984,98.0790023803711,98.29199981689452,0
2025-08-21,98.63300323486328,98.68399810791016,98.18399810791016,98.25399780273438,0
2025-08-22,97.73200225830078,98.83399963378906,97.55599975585938,98.60199737548828,0
2025-08-25,98.43000030517578,98.54000091552734,97.70999908447266,97.7300033569336,0
2025-08-26,98.2300033569336,98.55999755859376,98.08999633789062,98.47000122070312,0
2025-08-27,98.19499969482422,98.73300170898438,98.15499877929688,98.24500274658205,0
2025-08-28,97.88200378417967,98.22699737548828,97.73600006103516,98.11799621582033,0
2025-08-29,97.87000274658205,98.13400268554688,97.69300079345705,97.86900329589844,0
2025-09-01,97.77100372314453,97.87300109863281,97.53600311279297,97.83200073242188,0
